"
Hoover C",145,1,7,4,80,10.00,St. Bernard Prep,45,0,3,1,20,6.67,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Hoover A",495,6,8,3,340,24.29,Holy Spirit,165,1,5,0,100,16.67,20
"
Bob Jones",335,3,10,0,190,14.62,Vestavia Hills,140,2,3,0,80,16.00,20
"
Hoover C",230,1,10,1,120,10.91,West Point B,110,0,6,0,50,8.33,20
"
Hoover B",300,0,12,2,190,15.83,West Point A,195,0,7,1,130,18.57,20
"
Alabama Cyber Tech",180,0,9,2,100,11.11,Lamar,115,0,7,1,50,7.14,20
"
Good Hope",160,0,8,0,80,10.00,St. Bernard Prep,130,0,7,2,70,10.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Hoover A",605,11,6,2,390,22.94,Bob Jones,65,1,2,0,30,10.00,20
"
Hoover B",435,2,14,1,270,16.88,Vestavia Hills,50,1,2,1,20,6.67,20
"
Lamar",155,0,9,1,70,7.78,Good Hope,40,0,4,4,20,5.00,20
"
West Point A",250,2,9,2,140,12.73,Holy Spirit,195,1,7,0,110,13.75,20
"
Alabama Cyber Tech",110,3,7,1,0,0.00,West Point B,60,0,6,0,0,0.00,20
"
St. Bernard Prep",175,2,6,1,90,11.25,Hoover C,160,0,9,2,80,8.89,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Hoover A",500,10,5,2,310,20.67,Vestavia Hills,110,2,2,0,60,15.00,20
"
Hoover C",270,3,9,1,140,11.67,Good Hope,60,0,3,0,30,10.00,20
"
Bob Jones",280,5,5,1,160,16.00,West Point A,215,2,6,3,140,17.50,20
"
Hoover B",305,4,7,3,190,17.27,Holy Spirit,240,3,6,1,140,15.56,20
"
Alabama Cyber Tech",180,2,7,2,90,10.00,St. Bernard Prep,130,0,7,2,70,10.00,20
"
West Point B",200,3,5,1,110,13.75,Lamar,175,2,6,1,90,11.25,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Holy Spirit",405,3,12,0,240,16.00,Vestavia Hills,75,4,1,1,10,2.00,20
"
Hoover A",390,9,4,5,240,18.46,West Point A,140,0,7,2,80,11.43,20
"
St. Bernard Prep",195,0,11,1,90,8.18,Lamar,45,0,4,5,30,7.50,20
"
Hoover C",305,1,11,2,190,15.83,Alabama Cyber Tech,165,1,4,2,120,24.00,20
"
Hoover B",315,7,4,4,190,17.27,Bob Jones,215,4,5,1,110,12.22,20
"
West Point B",175,0,9,1,90,10.00,Good Hope,95,0,6,3,50,8.33,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Hoover A",450,8,6,2,280,20.00,Hoover B,130,3,2,5,90,18.00,20
"
West Point A",310,4,9,2,170,13.08,Vestavia Hills,125,0,5,1,80,16.00,20
"
Alabama Cyber Tech",200,1,10,1,90,8.18,Good Hope,55,0,4,1,20,5.00,20
"
Hoover C",150,0,7,2,90,12.86,Lamar,115,1,5,0,50,8.33,20
"
Bob Jones",280,1,11,1,160,13.33,Holy Spirit,245,2,6,1,160,20.00,20
"
St. Bernard Prep",105,0,7,1,40,5.71,West Point B,90,1,4,1,40,8.00,20
